,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Date
2796,53067.0,Thurston,Washington,US,2020-03-26 23:48:35,46.9291895,-122.8290656,24,0,0,0,"Thurston, Washington, US",03-26-2020
2872,,Unassigned,Washington,US,2020-03-26 23:48:35,0.0,0.0,69,0,0,0,"Unassigned, Washington, US",03-26-2020
2932,53069.0,Wahkiakum,Washington,US,2020-03-26 23:48:35,46.29180039999999,-123.4250831,0,0,0,0,"Wahkiakum, Washington, US",03-26-2020
2939,53071.0,Walla Walla,Washington,US,2020-03-26 23:48:35,46.23040051,-118.4775539,2,0,0,0,"Walla Walla, Washington, US",03-26-2020
3053,53073.0,Whatcom,Washington,US,2020-03-26 23:48:35,48.82227976,-121.7490018,86,4,0,0,"Whatcom, Washington, US",03-26-2020
3069,53075.0,Whitman,Washington,US,2020-03-26 23:48:35,46.90022523,-117.5241763,3,0,0,0,"Whitman, Washington, US",03-26-2020
3139,53077.0,Yakima,Washington,US,2020-03-26 23:48:35,46.45738486,-120.7380126,61,2,0,0,"Yakima, Washington, US",03-26-2020
18,53001.0,Adams,Washington,US,2020-03-27 22:14:55,46.98299757,-118.5601734,3,0,0,0,"Adams, Washington, US",03-27-2020
94,53003.0,Asotin,Washington,US,2020-03-27 22:14:55,46.18894415,-117.2022851,0,0,0,0,"Asotin, Washington, US",03-27-2020
188,53005.0,Benton,Washington,US,2020-03-27 22:14:55,46.23946995,-119.5120834,42,4,0,0,"Benton, Washington, US",03-27-2020
468,53007.0,Chelan,Washington,US,2020-03-27 22:14:55,47.87046092,-120.6173956,12,1,0,0,"Chelan, Washington, US",03-27-2020
516,53009.0,Clallam,Washington,US,2020-03-27 22:14:55,48.04754642,-123.9226319,5,0,0,0,"Clallam, Washington, US",03-27-2020
530,53011.0,Clark,Washington,US,2020-03-27 22:14:55,45.77568046,-122.4829204,76,6,0,0,"Clark, Washington, US",03-27-2020
611,53013.0,Columbia,Washington,US,2020-03-27 22:14:55,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",03-27-2020
649,53015.0,Cowlitz,Washington,US,2020-03-27 22:14:55,46.19074721,-122.6782231,7,0,0,0,"Cowlitz, Washington, US",03-27-2020
816,53017.0,Douglas,Washington,US,2020-03-27 22:14:55,47.7361335,-119.692937,5,0,0,0,"Douglas, Washington, US",03-27-2020
926,53019.0,Ferry,Washington,US,2020-03-27 22:14:55,48.471143100000006,-118.5154041,1,0,0,0,"Ferry, Washington, US",03-27-2020
979,53021.0,Franklin,Washington,US,2020-03-27 22:14:55,46.53351425,-118.9018212,12,0,0,0,"Franklin, Washington, US",03-27-2020
1017,53023.0,Garfield,Washington,US,2020-03-27 22:14:55,46.43197502,-117.5454032,0,0,0,0,"Garfield, Washington, US",03-27-2020
1092,53025.0,Grant,Washington,US,2020-03-27 22:14:55,47.20753737,-119.4500749,39,1,0,0,"Grant, Washington, US",03-27-2020
1100,53027.0,Grays Harbor,Washington,US,2020-03-27 22:14:55,47.14003705,-123.7820567,1,0,0,0,"Grays Harbor, Washington, US",03-27-2020
1356,53029.0,Island,Washington,US,2020-03-27 22:14:55,48.14713305,-122.5216407,64,1,0,0,"Island, Washington, US",03-27-2020
1422,53031.0,Jefferson,Washington,US,2020-03-27 22:14:55,47.75003077,-123.56097040000002,11,0,0,0,"Jefferson, Washington, US",03-27-2020
1505,53033.0,King,Washington,US,2020-03-27 22:14:55,47.49137892,-121.8346131,1577,109,0,0,"King, Washington, US",03-27-2020
1519,53035.0,Kitsap,Washington,US,2020-03-27 22:14:55,47.63479026,-122.6436061,33,0,0,0,"Kitsap, Washington, US",03-27-2020
1520,53037.0,Kittitas,Washington,US,2020-03-27 22:14:55,47.12521214,-120.679439,8,0,0,0,"Kittitas, Washington, US",03-27-2020
1524,53039.0,Klickitat,Washington,US,2020-03-27 22:14:55,45.87325839,-120.7913598,7,0,0,0,"Klickitat, Washington, US",03-27-2020
1651,53041.0,Lewis,Washington,US,2020-03-27 22:14:55,46.57756476,-122.3925769,5,0,0,0,"Lewis, Washington, US",03-27-2020
1683,53043.0,Lincoln,Washington,US,2020-03-27 22:14:55,47.57705241,-118.4194388,1,0,0,0,"Lincoln, Washington, US",03-27-2020
1835,53045.0,Mason,Washington,US,2020-03-27 22:14:55,47.35007586,-123.1863685,2,0,0,0,"Mason, Washington, US",03-27-2020
2125,53047.0,Okanogan,Washington,US,2020-03-27 22:14:55,48.54855019,-119.7387224,1,0,0,0,"Okanogan, Washington, US",03-27-2020
2189,53049.0,Pacific,Washington,US,2020-03-27 22:14:55,46.55418369,-123.7285716,0,0,0,0,"Pacific, Washington, US",03-27-2020
2220,53051.0,Pend Oreille,Washington,US,2020-03-27 22:14:55,48.53234021,-117.2741804,0,0,0,0,"Pend Oreille, Washington, US",03-27-2020
2264,53053.0,Pierce,Washington,US,2020-03-27 22:14:55,47.03892768,-122.1405958,231,5,0,0,"Pierce, Washington, US",03-27-2020
2514,53055.0,San Juan,Washington,US,2020-03-27 22:14:55,48.60182783,-122.96745,2,0,0,0,"San Juan, Washington, US",03-27-2020
2624,53057.0,Skagit,Washington,US,2020-03-27 22:14:55,48.48171488,-121.766131,78,1,0,0,"Skagit, Washington, US",03-27-2020
2626,53059.0,Skamania,Washington,US,2020-03-27 22:14:55,46.02408726,-121.9164403,0,0,0,0,"Skamania, Washington, US",03-27-2020
2633,53061.0,Snohomish,Washington,US,2020-03-27 22:14:55,48.04615983,-121.7170703,912,23,0,0,"Snohomish, Washington, US",03-27-2020
2650,53063.0,Spokane,Washington,US,2020-03-27 22:14:55,47.62113146,-117.4046494,83,0,0,0,"Spokane, Washington, US",03-27-2020
2704,53065.0,Stevens,Washington,US,2020-03-27 22:14:55,48.40035475,-117.8542701,2,0,0,0,"Stevens, Washington, US",03-27-2020
2796,53067.0,Thurston,Washington,US,2020-03-27 22:14:55,46.9291895,-122.8290656,24,0,0,0,"Thurston, Washington, US",03-27-2020
2878,,Unassigned,Washington,US,2020-03-27 22:14:55,0.0,0.0,67,0,0,0,"Unassigned, Washington, US",03-27-2020
2939,53069.0,Wahkiakum,Washington,US,2020-03-27 22:14:55,46.29180039999999,-123.4250831,0,0,0,0,"Wahkiakum, Washington, US",03-27-2020
2946,53071.0,Walla Walla,Washington,US,2020-03-27 22:14:55,46.23040051,-118.4775539,2,0,0,0,"Walla Walla, Washington, US",03-27-2020
3060,53073.0,Whatcom,Washington,US,2020-03-27 22:14:55,48.82227976,-121.7490018,92,4,0,0,"Whatcom, Washington, US",03-27-2020
3076,53075.0,Whitman,Washington,US,2020-03-27 22:14:55,46.90022523,-117.5241763,5,0,0,0,"Whitman, Washington, US",03-27-2020
3146,53077.0,Yakima,Washington,US,2020-03-27 22:14:55,46.45738486,-120.7380126,66,2,0,0,"Yakima, Washington, US",03-27-2020
18,53001.0,Adams,Washington,US,3/28/20 23:05,46.98299757,-118.56017340000001,5,0,0,0,"Adams, Washington, US",03-28-2020
94,53003.0,Asotin,Washington,US,3/28/20 23:05,46.18894415,-117.2022851,0,0,0,0,"Asotin, Washington, US",03-28-2020
188,53005.0,Benton,Washington,US,3/28/20 23:05,46.23946995,-119.51208340000001,42,5,0,0,"Benton, Washington, US",03-28-2020
468,53007.0,Chelan,Washington,US,3/28/20 23:05,47.87046092,-120.6173956,13,1,0,0,"Chelan, Washington, US",03-28-2020
516,53009.0,Clallam,Washington,US,3/28/20 23:05,48.04754642,-123.92263190000001,5,0,0,0,"Clallam, Washington, US",03-28-2020
530,53011.0,Clark,Washington,US,3/28/20 23:05,45.77568046,-122.48292040000001,82,6,0,0,"Clark, Washington, US",03-28-2020
611,53013.0,Columbia,Washington,US,3/28/20 23:05,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",03-28-2020
649,53015.0,Cowlitz,Washington,US,3/28/20 23:05,46.19074721,-122.6782231,10,0,0,0,"Cowlitz, Washington, US",03-28-2020
816,53017.0,Douglas,Washington,US,3/28/20 23:05,47.7361335,-119.69293700000001,5,0,0,0,"Douglas, Washington, US",03-28-2020
926,53019.0,Ferry,Washington,US,3/28/20 23:05,48.471143100000006,-118.5154041,1,0,0,0,"Ferry, Washington, US",03-28-2020
979,53021.0,Franklin,Washington,US,3/28/20 23:05,46.53351425,-118.9018212,12,0,0,0,"Franklin, Washington, US",03-28-2020
1017,53023.0,Garfield,Washington,US,3/28/20 23:05,46.43197502,-117.54540320000001,0,0,0,0,"Garfield, Washington, US",03-28-2020
1092,53025.0,Grant,Washington,US,3/28/20 23:05,47.20753737,-119.4500749,44,1,0,0,"Grant, Washington, US",03-28-2020
1100,53027.0,Grays Harbor,Washington,US,3/28/20 23:05,47.14003705,-123.7820567,1,0,0,0,"Grays Harbor, Washington, US",03-28-2020
1356,53029.0,Island,Washington,US,3/28/20 23:05,48.14713305,-122.5216407,80,1,0,0,"Island, Washington, US",03-28-2020
1422,53031.0,Jefferson,Washington,US,3/28/20 23:05,47.75003077,-123.56097040000002,11,0,0,0,"Jefferson, Washington, US",03-28-2020
1505,53033.0,King,Washington,US,3/28/20 23:05,47.49137892,-121.8346131,2077,136,0,0,"King, Washington, US",03-28-2020
1519,53035.0,Kitsap,Washington,US,3/28/20 23:05,47.63479026,-122.6436061,42,1,0,0,"Kitsap, Washington, US",03-28-2020
1520,53037.0,Kittitas,Washington,US,3/28/20 23:05,47.12521214,-120.67943899999999,8,0,0,0,"Kittitas, Washington, US",03-28-2020
1524,53039.0,Klickitat,Washington,US,3/28/20 23:05,45.87325839,-120.7913598,7,0,0,0,"Klickitat, Washington, US",03-28-2020
1651,53041.0,Lewis,Washington,US,3/28/20 23:05,46.57756476,-122.39257690000001,7,0,0,0,"Lewis, Washington, US",03-28-2020
1683,53043.0,Lincoln,Washington,US,3/28/20 23:05,47.57705241,-118.41943880000001,1,0,0,0,"Lincoln, Washington, US",03-28-2020
1835,53045.0,Mason,Washington,US,3/28/20 23:05,47.35007586,-123.1863685,2,0,0,0,"Mason, Washington, US",03-28-2020
2125,53047.0,Okanogan,Washington,US,3/28/20 23:05,48.54855019,-119.73872240000001,3,0,0,0,"Okanogan, Washington, US",03-28-2020
2189,53049.0,Pacific,Washington,US,3/28/20 23:05,46.55418369,-123.7285716,0,0,0,0,"Pacific, Washington, US",03-28-2020
2220,53051.0,Pend Oreille,Washington,US,3/28/20 23:05,48.53234021,-117.2741804,0,0,0,0,"Pend Oreille, Washington, US",03-28-2020
2264,53053.0,Pierce,Washington,US,3/28/20 23:05,47.03892768,-122.14059579999999,231,5,0,0,"Pierce, Washington, US",03-28-2020
2514,53055.0,San Juan,Washington,US,3/28/20 23:05,48.60182783,-122.96745,3,0,0,0,"San Juan, Washington, US",03-28-2020
2624,53057.0,Skagit,Washington,US,3/28/20 23:05,48.48171488,-121.766131,91,1,0,0,"Skagit, Washington, US",03-28-2020
2626,53059.0,Skamania,Washington,US,3/28/20 23:05,46.02408726,-121.91644029999999,1,0,0,0,"Skamania, Washington, US",03-28-2020
2633,53061.0,Snohomish,Washington,US,3/28/20 23:05,48.04615983,-121.7170703,913,23,0,0,"Snohomish, Washington, US",03-28-2020
2650,53063.0,Spokane,Washington,US,3/28/20 23:05,47.62113146,-117.4046494,108,2,0,0,"Spokane, Washington, US",03-28-2020
2704,53065.0,Stevens,Washington,US,3/28/20 23:05,48.40035475,-117.8542701,3,0,0,0,"Stevens, Washington, US",03-28-2020
2796,53067.0,Thurston,Washington,US,3/28/20 23:05,46.9291895,-122.82906559999999,27,0,0,0,"Thurston, Washington, US",03-28-2020
2875,,Unassigned,Washington,US,3/28/20 23:05,0.0,0.0,0,0,0,0,"Unassigned, Washington, US",03-28-2020
2936,53069.0,Wahkiakum,Washington,US,3/28/20 23:05,46.29180039999999,-123.4250831,0,0,0,0,"Wahkiakum, Washington, US",03-28-2020
2943,53071.0,Walla Walla,Washington,US,3/28/20 23:05,46.23040051,-118.4775539,4,0,0,0,"Walla Walla, Washington, US",03-28-2020
3057,53073.0,Whatcom,Washington,US,3/28/20 23:05,48.82227976,-121.74900179999999,102,4,0,0,"Whatcom, Washington, US",03-28-2020
3073,53075.0,Whitman,Washington,US,3/28/20 23:05,46.90022523,-117.52417630000001,6,0,0,0,"Whitman, Washington, US",03-28-2020
3143,53077.0,Yakima,Washington,US,3/28/20 23:05,46.45738486,-120.73801259999999,82,2,0,0,"Yakima, Washington, US",03-28-2020
18,53001.0,Adams,Washington,US,3/29/20 23:08,46.98299757,-118.56017340000001,5,0,0,0,"Adams, Washington, US",03-29-2020
94,53003.0,Asotin,Washington,US,3/29/20 23:08,46.18894415,-117.2022851,0,0,0,0,"Asotin, Washington, US",03-29-2020
188,53005.0,Benton,Washington,US,3/29/20 23:08,46.23946995,-119.51208340000001,56,5,0,0,"Benton, Washington, US",03-29-2020
468,53007.0,Chelan,Washington,US,3/29/20 23:08,47.87046092,-120.6173956,13,1,0,0,"Chelan, Washington, US",03-29-2020
516,53009.0,Clallam,Washington,US,3/29/20 23:08,48.04754642,-123.92263190000001,5,0,0,0,"Clallam, Washington, US",03-29-2020
530,53011.0,Clark,Washington,US,3/29/20 23:08,45.77568046,-122.48292040000001,90,6,0,0,"Clark, Washington, US",03-29-2020
611,53013.0,Columbia,Washington,US,3/29/20 23:08,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",03-29-2020
649,53015.0,Cowlitz,Washington,US,3/29/20 23:08,46.19074721,-122.6782231,10,0,0,0,"Cowlitz, Washington, US",03-29-2020
816,53017.0,Douglas,Washington,US,3/29/20 23:08,47.7361335,-119.69293700000001,5,0,0,0,"Douglas, Washington, US",03-29-2020
926,53019.0,Ferry,Washington,US,3/29/20 23:08,48.471143100000006,-118.5154041,1,0,0,0,"Ferry, Washington, US",03-29-2020
979,53021.0,Franklin,Washington,US,3/29/20 23:08,46.53351425,-118.9018212,16,0,0,0,"Franklin, Washington, US",03-29-2020
1017,53023.0,Garfield,Washington,US,3/29/20 23:08,46.43197502,-117.54540320000001,0,0,0,0,"Garfield, Washington, US",03-29-2020
1092,53025.0,Grant,Washington,US,3/29/20 23:08,47.20753737,-119.4500749,50,1,0,0,"Grant, Washington, US",03-29-2020
1100,53027.0,Grays Harbor,Washington,US,3/29/20 23:08,47.14003705,-123.7820567,1,0,0,0,"Grays Harbor, Washington, US",03-29-2020
1356,53029.0,Island,Washington,US,3/29/20 23:08,48.14713305,-122.5216407,93,1,0,0,"Island, Washington, US",03-29-2020
1422,53031.0,Jefferson,Washington,US,3/29/20 23:08,47.75003077,-123.56097040000002,13,0,0,0,"Jefferson, Washington, US",03-29-2020
1505,53033.0,King,Washington,US,3/29/20 23:08,47.49137892,-121.8346131,2159,141,0,0,"King, Washington, US",03-29-2020
1519,53035.0,Kitsap,Washington,US,3/29/20 23:08,47.63479026,-122.6436061,50,0,0,0,"Kitsap, Washington, US",03-29-2020
1520,53037.0,Kittitas,Washington,US,3/29/20 23:08,47.12521214,-120.67943899999999,8,0,0,0,"Kittitas, Washington, US",03-29-2020
1524,53039.0,Klickitat,Washington,US,3/29/20 23:08,45.87325839,-120.7913598,7,0,0,0,"Klickitat, Washington, US",03-29-2020
1651,53041.0,Lewis,Washington,US,3/29/20 23:08,46.57756476,-122.39257690000001,7,0,0,0,"Lewis, Washington, US",03-29-2020
1683,53043.0,Lincoln,Washington,US,3/29/20 23:08,47.57705241,-118.41943880000001,1,0,0,0,"Lincoln, Washington, US",03-29-2020
1835,53045.0,Mason,Washington,US,3/29/20 23:08,47.35007586,-123.1863685,2,0,0,0,"Mason, Washington, US",03-29-2020
2125,53047.0,Okanogan,Washington,US,3/29/20 23:08,48.54855019,-119.73872240000001,3,0,0,0,"Okanogan, Washington, US",03-29-2020
2189,53049.0,Pacific,Washington,US,3/29/20 23:08,46.55418369,-123.7285716,0,0,0,0,"Pacific, Washington, US",03-29-2020
2220,53051.0,Pend Oreille,Washington,US,3/29/20 23:08,48.53234021,-117.2741804,0,0,0,0,"Pend Oreille, Washington, US",03-29-2020
2264,53053.0,Pierce,Washington,US,3/29/20 23:08,47.03892768,-122.14059579999999,317,6,0,0,"Pierce, Washington, US",03-29-2020
2514,53055.0,San Juan,Washington,US,3/29/20 23:08,48.60182783,-122.96745,4,0,0,0,"San Juan, Washington, US",03-29-2020
2624,53057.0,Skagit,Washington,US,3/29/20 23:08,48.48171488,-121.766131,99,3,0,0,"Skagit, Washington, US",03-29-2020
2626,53059.0,Skamania,Washington,US,3/29/20 23:08,46.02408726,-121.91644029999999,1,0,0,0,"Skamania, Washington, US",03-29-2020
2633,53061.0,Snohomish,Washington,US,3/29/20 23:08,48.04615983,-121.7170703,912,23,0,0,"Snohomish, Washington, US",03-29-2020
2650,53063.0,Spokane,Washington,US,3/29/20 23:08,47.62113146,-117.4046494,108,2,0,0,"Spokane, Washington, US",03-29-2020
2704,53065.0,Stevens,Washington,US,3/29/20 23:08,48.40035475,-117.8542701,3,0,0,0,"Stevens, Washington, US",03-29-2020
2796,53067.0,Thurston,Washington,US,3/29/20 23:08,46.9291895,-122.82906559999999,33,0,0,0,"Thurston, Washington, US",03-29-2020
2879,,Unassigned,Washington,US,3/29/20 23:08,0.0,0.0,125,0,0,0,"Unassigned, Washington, US",03-29-2020
2940,53069.0,Wahkiakum,Washington,US,3/29/20 23:08,46.29180039999999,-123.4250831,0,0,0,0,"Wahkiakum, Washington, US",03-29-2020
2947,53071.0,Walla Walla,Washington,US,3/29/20 23:08,46.23040051,-118.4775539,5,0,0,0,"Walla Walla, Washington, US",03-29-2020
3061,53073.0,Whatcom,Washington,US,3/29/20 23:08,48.82227976,-121.74900179999999,116,7,0,0,"Whatcom, Washington, US",03-29-2020
3077,53075.0,Whitman,Washington,US,3/29/20 23:08,46.90022523,-117.52417630000001,6,0,0,0,"Whitman, Washington, US",03-29-2020
3147,53077.0,Yakima,Washington,US,3/29/20 23:08,46.45738486,-120.73801259999999,140,2,0,0,"Yakima, Washington, US",03-29-2020
18,53001.0,Adams,Washington,US,3/30/20 22:52,46.98299757,-118.56017340000001,7,0,0,0,"Adams, Washington, US",03-30-2020
94,53003.0,Asotin,Washington,US,3/30/20 22:52,46.18894415,-117.2022851,0,0,0,0,"Asotin, Washington, US",03-30-2020
188,53005.0,Benton,Washington,US,3/30/20 22:52,46.23946995,-119.51208340000001,102,5,0,0,"Benton, Washington, US",03-30-2020
468,53007.0,Chelan,Washington,US,3/30/20 22:52,47.87046092,-120.6173956,14,1,0,0,"Chelan, Washington, US",03-30-2020
516,53009.0,Clallam,Washington,US,3/30/20 22:52,48.04754642,-123.92263190000001,6,0,0,0,"Clallam, Washington, US",03-30-2020
530,53011.0,Clark,Washington,US,3/30/20 22:52,45.77568046,-122.48292040000001,90,6,0,0,"Clark, Washington, US",03-30-2020
611,53013.0,Columbia,Washington,US,3/30/20 22:52,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",03-30-2020
649,53015.0,Cowlitz,Washington,US,3/30/20 22:52,46.19074721,-122.6782231,14,0,0,0,"Cowlitz, Washington, US",03-30-2020
816,53017.0,Douglas,Washington,US,3/30/20 22:52,47.7361335,-119.69293700000001,5,0,0,0,"Douglas, Washington, US",03-30-2020
926,53019.0,Ferry,Washington,US,3/30/20 22:52,48.471143100000006,-118.5154041,1,0,0,0,"Ferry, Washington, US",03-30-2020
979,53021.0,Franklin,Washington,US,3/30/20 22:52,46.53351425,-118.9018212,37,0,0,0,"Franklin, Washington, US",03-30-2020
1017,53023.0,Garfield,Washington,US,3/30/20 22:52,46.43197502,-117.54540320000001,0,0,0,0,"Garfield, Washington, US",03-30-2020
1092,53025.0,Grant,Washington,US,3/30/20 22:52,47.20753737,-119.4500749,59,1,0,0,"Grant, Washington, US",03-30-2020
1100,53027.0,Grays Harbor,Washington,US,3/30/20 22:52,47.14003705,-123.7820567,1,0,0,0,"Grays Harbor, Washington, US",03-30-2020
1356,53029.0,Island,Washington,US,3/30/20 22:52,48.14713305,-122.5216407,105,1,0,0,"Island, Washington, US",03-30-2020
1422,53031.0,Jefferson,Washington,US,3/30/20 22:52,47.75003077,-123.56097040000002,14,0,0,0,"Jefferson, Washington, US",03-30-2020
1505,53033.0,King,Washington,US,3/30/20 22:52,47.49137892,-121.8346131,2161,144,0,0,"King, Washington, US",03-30-2020
1519,53035.0,Kitsap,Washington,US,3/30/20 22:52,47.63479026,-122.6436061,56,0,0,0,"Kitsap, Washington, US",03-30-2020
1520,53037.0,Kittitas,Washington,US,3/30/20 22:52,47.12521214,-120.67943899999999,9,0,0,0,"Kittitas, Washington, US",03-30-2020
1524,53039.0,Klickitat,Washington,US,3/30/20 22:52,45.87325839,-120.7913598,8,1,0,0,"Klickitat, Washington, US",03-30-2020
1651,53041.0,Lewis,Washington,US,3/30/20 22:52,46.57756476,-122.39257690000001,10,0,0,0,"Lewis, Washington, US",03-30-2020
1683,53043.0,Lincoln,Washington,US,3/30/20 22:52,47.57705241,-118.41943880000001,1,0,0,0,"Lincoln, Washington, US",03-30-2020
1835,53045.0,Mason,Washington,US,3/30/20 22:52,47.35007586,-123.1863685,2,0,0,0,"Mason, Washington, US",03-30-2020
2125,53047.0,Okanogan,Washington,US,3/30/20 22:52,48.54855019,-119.73872240000001,3,0,0,0,"Okanogan, Washington, US",03-30-2020
2189,53049.0,Pacific,Washington,US,3/30/20 22:52,46.55418369,-123.7285716,0,0,0,0,"Pacific, Washington, US",03-30-2020
2220,53051.0,Pend Oreille,Washington,US,3/30/20 22:52,48.53234021,-117.2741804,0,0,0,0,"Pend Oreille, Washington, US",03-30-2020
2264,53053.0,Pierce,Washington,US,3/30/20 22:52,47.03892768,-122.14059579999999,317,6,0,0,"Pierce, Washington, US",03-30-2020
2514,53055.0,San Juan,Washington,US,3/30/20 22:52,48.60182783,-122.96745,4,0,0,0,"San Juan, Washington, US",03-30-2020
2624,53057.0,Skagit,Washington,US,3/30/20 22:52,48.48171488,-121.766131,101,3,0,0,"Skagit, Washington, US",03-30-2020
2626,53059.0,Skamania,Washington,US,3/30/20 22:52,46.02408726,-121.91644029999999,1,0,0,0,"Skamania, Washington, US",03-30-2020
2633,53061.0,Snohomish,Washington,US,3/30/20 22:52,48.04615983,-121.7170703,1068,23,0,0,"Snohomish, Washington, US",03-30-2020
2650,53063.0,Spokane,Washington,US,3/30/20 22:52,47.62113146,-117.4046494,136,4,0,0,"Spokane, Washington, US",03-30-2020
2704,53065.0,Stevens,Washington,US,3/30/20 22:52,48.40035475,-117.8542701,3,0,0,0,"Stevens, Washington, US",03-30-2020
2796,53067.0,Thurston,Washington,US,3/30/20 22:52,46.9291895,-122.82906559999999,36,0,0,0,"Thurston, Washington, US",03-30-2020
2883,,Unassigned,Washington,US,3/30/20 22:52,0.0,0.0,274,0,0,0,"Unassigned, Washington, US",03-30-2020
2944,53069.0,Wahkiakum,Washington,US,3/30/20 22:52,46.29180039999999,-123.4250831,0,0,0,0,"Wahkiakum, Washington, US",03-30-2020
2951,53071.0,Walla Walla,Washington,US,3/30/20 22:52,46.23040051,-118.4775539,6,0,0,0,"Walla Walla, Washington, US",03-30-2020
3065,53073.0,Whatcom,Washington,US,3/30/20 22:52,48.82227976,-121.74900179999999,116,7,0,0,"Whatcom, Washington, US",03-30-2020
3081,53075.0,Whitman,Washington,US,3/30/20 22:52,46.90022523,-117.52417630000001,8,0,0,0,"Whitman, Washington, US",03-30-2020
3151,53077.0,Yakima,Washington,US,3/30/20 22:52,46.45738486,-120.73801259999999,147,3,0,0,"Yakima, Washington, US",03-30-2020
13,53001.0,Adams,Washington,US,2020-03-31 23:43:56,46.98299757,-118.5601734,13,0,0,0,"Adams, Washington, US",03-31-2020
130,53005.0,Benton,Washington,US,2020-03-31 23:43:56,46.23946995,-119.5120834,89,6,0,0,"Benton, Washington, US",03-31-2020
334,53007.0,Chelan,Washington,US,2020-03-31 23:43:56,47.87046092,-120.6173956,16,2,0,0,"Chelan, Washington, US",03-31-2020
369,53009.0,Clallam,Washington,US,2020-03-31 23:43:56,48.04754642,-123.9226319,8,0,0,0,"Clallam, Washington, US",03-31-2020
380,53011.0,Clark,Washington,US,2020-03-31 23:43:56,45.77568046,-122.4829204,116,6,0,0,"Clark, Washington, US",03-31-2020
436,53013.0,Columbia,Washington,US,2020-03-31 23:43:56,46.29442881,-117.9051983,1,0,0,0,"Columbia, Washington, US",03-31-2020
462,53015.0,Cowlitz,Washington,US,2020-03-31 23:43:56,46.19074721,-122.6782231,14,0,0,0,"Cowlitz, Washington, US",03-31-2020
569,53017.0,Douglas,Washington,US,2020-03-31 23:43:56,47.7361335,-119.692937,5,0,0,0,"Douglas, Washington, US",03-31-2020
645,53019.0,Ferry,Washington,US,2020-03-31 23:43:56,48.471143100000006,-118.5154041,1,0,0,0,"Ferry, Washington, US",03-31-2020
682,53021.0,Franklin,Washington,US,2020-03-31 23:43:56,46.53351425,-118.9018212,33,0,0,0,"Franklin, Washington, US",03-31-2020
747,53025.0,Grant,Washington,US,2020-03-31 23:43:56,47.20753737,-119.4500749,63,1,0,0,"Grant, Washington, US",03-31-2020
751,53027.0,Grays Harbor,Washington,US,2020-03-31 23:43:56,47.14003705,-123.7820567,2,0,0,0,"Grays Harbor, Washington, US",03-31-2020
913,53029.0,Island,Washington,US,2020-03-31 23:43:56,48.14713305,-122.5216407,106,3,0,0,"Island, Washington, US",03-31-2020
959,53031.0,Jefferson,Washington,US,2020-03-31 23:43:56,47.75003077,-123.56097040000002,16,0,0,0,"Jefferson, Washington, US",03-31-2020
1013,53033.0,King,Washington,US,2020-03-31 23:43:56,47.49137892,-121.8346131,2330,150,0,0,"King, Washington, US",03-31-2020
1020,53035.0,Kitsap,Washington,US,2020-03-31 23:43:56,47.63479026,-122.6436061,74,0,0,0,"Kitsap, Washington, US",03-31-2020
1021,53037.0,Kittitas,Washington,US,2020-03-31 23:43:56,47.12521214,-120.679439,9,0,0,0,"Kittitas, Washington, US",03-31-2020
1024,53039.0,Klickitat,Washington,US,2020-03-31 23:43:56,45.87325839,-120.7913598,9,1,0,0,"Klickitat, Washington, US",03-31-2020
1109,53041.0,Lewis,Washington,US,2020-03-31 23:43:56,46.57756476,-122.3925769,10,0,0,0,"Lewis, Washington, US",03-31-2020
1133,53043.0,Lincoln,Washington,US,2020-03-31 23:43:56,47.57705241,-118.4194388,1,0,0,0,"Lincoln, Washington, US",03-31-2020
1237,53045.0,Mason,Washington,US,2020-03-31 23:43:56,47.35007586,-123.1863685,5,0,0,0,"Mason, Washington, US",03-31-2020
1438,53047.0,Okanogan,Washington,US,2020-03-31 23:43:56,48.54855019,-119.7387224,3,0,0,0,"Okanogan, Washington, US",03-31-2020
1531,53053.0,Pierce,Washington,US,2020-03-31 23:43:56,47.03892768,-122.1405958,377,6,0,0,"Pierce, Washington, US",03-31-2020
1690,53055.0,San Juan,Washington,US,2020-03-31 23:43:56,48.60182783,-122.96745,4,0,0,0,"San Juan, Washington, US",03-31-2020
1761,53057.0,Skagit,Washington,US,2020-03-31 23:43:56,48.48171488,-121.766131,121,3,0,0,"Skagit, Washington, US",03-31-2020
1762,53059.0,Skamania,Washington,US,2020-03-31 23:43:56,46.02408726,-121.9164403,1,0,0,0,"Skamania, Washington, US",03-31-2020
1767,53061.0,Snohomish,Washington,US,2020-03-31 23:43:56,48.04615983,-121.7170703,1229,33,0,0,"Snohomish, Washington, US",03-31-2020
1780,53063.0,Spokane,Washington,US,2020-03-31 23:43:56,47.62113146,-117.4046494,136,4,0,0,"Spokane, Washington, US",03-31-2020
1824,53065.0,Stevens,Washington,US,2020-03-31 23:43:56,48.40035475,-117.8542701,4,0,0,0,"Stevens, Washington, US",03-31-2020
